START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,RIDER_GENDER,TIME_OF_DAY,AREA_SAFETY_SCORE,PICKUP_AREA,DROPOFF_AREA,INCIDENT_REPORT,RIDE_TYPE
2023-02-03 22:00:00,2023-02-03 22:30:00,Personal,Location_D,Location_A,11.65,Customer Visit,Male,Afternoon,1.0147348586628016,Downtown,Downtown,Yes,Shared
2023-02-03 23:00:00,2023-02-03 23:30:00,Business,Location_C,Location_C,22.57,Customer Visit,Female,Afternoon,1.084103527833082,Suburbs,City Outskirts,No,Shared
2023-02-04 00:00:00,2023-02-04 00:30:00,Business,Location_B,Location_C,10.79,Customer Visit,Female,Afternoon,4.680716507529114,Suburbs,City Outskirts,Yes,Solo
2023-02-04 01:00:00,2023-02-04 01:30:00,Business,Location_D,Location_C,5.51,Meal/Entertainment,Male,Evening,4.41032202106336,Suburbs,Downtown,Yes,Shared
2023-02-04 02:00:00,2023-02-04 02:30:00,Personal,Location_D,Location_B,20.74,Meeting,Male,Afternoon,6.806405351694322,City Outskirts,Suburbs,Yes,Shared
2023-02-04 03:00:00,2023-02-04 03:30:00,Personal,Location_D,Location_A,8.8,Meal/Entertainment,Male,Morning,2.441885090807493,Downtown,Downtown,Yes,Shared
2023-02-04 04:00:00,2023-02-04 04:30:00,Business,Location_D,Location_A,4.52,Meal/Entertainment,Male,Morning,3.8301764964705254,City Outskirts,Downtown,No,Solo
2023-02-04 05:00:00,2023-02-04 05:30:00,Personal,Location_A,Location_C,8.25,Meeting,Male,Night,9.254207920746989,City Outskirts,City Outskirts,No,Shared
2023-02-04 06:00:00,2023-02-04 06:30:00,Personal,Location_A,Location_A,2.06,Meeting,Female,Night,8.116432616738663,City Outskirts,City Outskirts,No,Shared
2023-02-04 07:00:00,2023-02-04 07:30:00,Business,Location_C,Location_D,15.39,Meal/Entertainment,Female,Afternoon,2.4493136544007204,Downtown,Suburbs,No,Solo
2023-02-04 08:00:00,2023-02-04 08:30:00,Personal,Location_A,Location_A,23.8,Meeting,Female,Morning,5.34529375010611,Suburbs,City Outskirts,Yes,Solo
2023-02-04 09:00:00,2023-02-04 09:30:00,Business,Location_A,Location_C,3.7,Customer Visit,Female,Morning,6.788582306092239,Suburbs,Downtown,Yes,Solo
2023-02-04 10:00:00,2023-02-04 10:30:00,Personal,Location_C,Location_D,21.01,Meeting,Female,Evening,2.503949360821937,Suburbs,City Outskirts,Yes,Shared
2023-02-04 11:00:00,2023-02-04 11:30:00,Business,Location_C,Location_A,20.53,Meal/Entertainment,Female,Afternoon,2.4535840258324337,City Outskirts,City Outskirts,Yes,Solo
2023-02-04 12:00:00,2023-02-04 12:30:00,Business,Location_D,Location_C,9.71,Airport,Male,Night,2.3929457493101216,Downtown,Suburbs,Yes,Shared
2023-02-04 13:00:00,2023-02-04 13:30:00,Personal,Location_B,Location_A,9.94,Meeting,Male,Night,8.896016317407778,Downtown,Downtown,Yes,Solo
2023-02-04 14:00:00,2023-02-04 14:30:00,Business,Location_D,Location_D,5.76,Meeting,Female,Morning,3.4171521487581895,Downtown,Suburbs,Yes,Shared
2023-02-04 15:00:00,2023-02-04 15:30:00,Personal,Location_C,Location_C,24.16,Customer Visit,Female,Evening,2.038804013865406,City Outskirts,Suburbs,Yes,Solo
2023-02-04 16:00:00,2023-02-04 16:30:00,Personal,Location_A,Location_A,1.36,Airport,Female,Night,2.150170336233698,Suburbs,Suburbs,Yes,Solo
2023-02-04 17:00:00,2023-02-04 17:30:00,Business,Location_C,Location_C,13.58,Meeting,Male,Night,6.156941962757455,City Outskirts,Suburbs,Yes,Solo
2023-02-04 18:00:00,2023-02-04 18:30:00,Personal,Location_A,Location_D,14.01,Customer Visit,Male,Afternoon,9.172063332235341,Suburbs,Suburbs,Yes,Shared
2023-02-04 19:00:00,2023-02-04 19:30:00,Personal,Location_B,Location_B,7.54,Meeting,Female,Evening,8.594973199500858,City Outskirts,City Outskirts,No,Shared
2023-02-04 20:00:00,2023-02-04 20:30:00,Business,Location_B,Location_B,11.16,Errand/Supplies,Male,Morning,7.9378936038877015,City Outskirts,City Outskirts,Yes,Shared
2023-02-04 21:00:00,2023-02-04 21:30:00,Business,Location_D,Location_B,22.13,Customer Visit,Female,Night,8.024411381322881,Downtown,City Outskirts,No,Shared
2023-02-04 22:00:00,2023-02-04 22:30:00,Business,Location_C,Location_B,21.38,Meal/Entertainment,Female,Afternoon,2.914757641613546,Suburbs,City Outskirts,Yes,Shared
2023-02-04 23:00:00,2023-02-04 23:30:00,Business,Location_C,Location_B,5.52,Meeting,Male,Morning,7.964888811974898,Downtown,Suburbs,No,Shared
2023-02-05 00:00:00,2023-02-05 00:30:00,Business,Location_B,Location_C,7.66,Meeting,Female,Afternoon,1.097758398238998,Suburbs,Suburbs,Yes,Shared
2023-02-05 01:00:00,2023-02-05 01:30:00,Personal,Location_A,Location_C,2.24,Meal/Entertainment,Female,Evening,5.388060473675711,Downtown,Downtown,Yes,Shared
2023-02-05 02:00:00,2023-02-05 02:30:00,Business,Location_C,Location_D,16.14,Meal/Entertainment,Female,Evening,6.753259447330435,City Outskirts,Downtown,Yes,Shared
2023-02-05 03:00:00,2023-02-05 03:30:00,Business,Location_A,Location_C,8.45,Airport,Female,Night,3.1571666616659493,Suburbs,Downtown,No,Solo
2023-02-05 04:00:00,2023-02-05 04:30:00,Personal,Location_D,Location_A,14.05,Meeting,Female,Evening,6.450068056939772,City Outskirts,Downtown,No,Solo
2023-02-05 05:00:00,2023-02-05 05:30:00,Personal,Location_D,Location_C,22.62,Airport,Male,Night,4.203547897530232,Suburbs,Suburbs,No,Solo
2023-02-05 06:00:00,2023-02-05 06:30:00,Personal,Location_D,Location_D,13.32,Meal/Entertainment,Male,Morning,1.5428681716347061,City Outskirts,Downtown,No,Shared
2023-02-05 07:00:00,2023-02-05 07:30:00,Business,Location_B,Location_B,24.82,Airport,Female,Night,1.9144527918546719,City Outskirts,City Outskirts,No,Shared
2023-02-05 08:00:00,2023-02-05 08:30:00,Personal,Location_C,Location_A,12.54,Meal/Entertainment,Female,Morning,4.955256715204634,City Outskirts,Downtown,Yes,Solo
2023-02-05 09:00:00,2023-02-05 09:30:00,Personal,Location_B,Location_D,3.21,Customer Visit,Male,Night,8.379207248559414,Downtown,City Outskirts,Yes,Solo
2023-02-05 10:00:00,2023-02-05 10:30:00,Personal,Location_A,Location_A,23.4,Errand/Supplies,Male,Afternoon,6.464848024308951,Downtown,City Outskirts,No,Solo
2023-02-05 11:00:00,2023-02-05 11:30:00,Business,Location_C,Location_D,4.63,Meeting,Male,Afternoon,5.871210637124432,City Outskirts,City Outskirts,No,Shared
2023-02-05 12:00:00,2023-02-05 12:30:00,Personal,Location_B,Location_D,23.89,Meeting,Female,Evening,9.31433676674196,Downtown,Suburbs,No,Shared
2023-02-05 13:00:00,2023-02-05 13:30:00,Personal,Location_A,Location_A,5.95,Meal/Entertainment,Female,Evening,8.970312562137881,City Outskirts,City Outskirts,Yes,Solo
2023-02-05 14:00:00,2023-02-05 14:30:00,Personal,Location_D,Location_D,13.12,Customer Visit,Male,Evening,1.4964748585165353,Suburbs,City Outskirts,Yes,Shared
2023-02-05 15:00:00,2023-02-05 15:30:00,Personal,Location_C,Location_A,16.51,Customer Visit,Female,Morning,5.637000812316866,Suburbs,Suburbs,Yes,Solo
2023-02-05 16:00:00,2023-02-05 16:30:00,Personal,Location_A,Location_A,13.2,Meeting,Female,Morning,2.988155952975053,Downtown,Downtown,No,Solo
2023-02-05 17:00:00,2023-02-05 17:30:00,Business,Location_C,Location_D,2.7,Meal/Entertainment,Female,Afternoon,7.202960654701661,Downtown,Downtown,Yes,Shared
2023-02-05 18:00:00,2023-02-05 18:30:00,Business,Location_D,Location_B,19.89,Airport,Female,Evening,6.2556559620312076,City Outskirts,Suburbs,No,Shared
2023-02-05 19:00:00,2023-02-05 19:30:00,Personal,Location_B,Location_D,2.04,Airport,Male,Afternoon,1.5134035832153385,Suburbs,Downtown,Yes,Solo
2023-02-05 20:00:00,2023-02-05 20:30:00,Personal,Location_B,Location_C,14.33,Errand/Supplies,Male,Morning,1.4048671974937563,City Outskirts,Downtown,No,Solo
2023-02-05 21:00:00,2023-02-05 21:30:00,Business,Location_B,Location_B,23.1,Meal/Entertainment,Male,Evening,4.950893074144259,Downtown,Suburbs,Yes,Solo
2023-02-05 22:00:00,2023-02-05 22:30:00,Business,Location_B,Location_C,9.23,Airport,Male,Afternoon,4.197453027525475,Downtown,City Outskirts,No,Shared
2023-02-05 23:00:00,2023-02-05 23:30:00,Business,Location_A,Location_C,14.36,Meeting,Female,Night,4.721880646317725,Suburbs,Suburbs,Yes,Solo
2023-02-06 00:00:00,2023-02-06 00:30:00,Personal,Location_D,Location_D,7.9,Customer Visit,Male,Morning,2.2603179941346543,Downtown,City Outskirts,Yes,Solo
2023-02-06 01:00:00,2023-02-06 01:30:00,Business,Location_B,Location_C,22.36,Meeting,Female,Morning,8.13078268763731,Downtown,Suburbs,No,Shared
2023-02-06 02:00:00,2023-02-06 02:30:00,Business,Location_C,Location_A,22.57,Customer Visit,Female,Night,8.833363424126748,Downtown,Suburbs,Yes,Solo
2023-02-06 03:00:00,2023-02-06 03:30:00,Personal,Location_A,Location_A,14.81,Meal/Entertainment,Male,Afternoon,9.88066933977856,Downtown,Suburbs,Yes,Solo
2023-02-06 04:00:00,2023-02-06 04:30:00,Business,Location_C,Location_C,24.85,Errand/Supplies,Female,Evening,3.441876983157009,Suburbs,Downtown,Yes,Solo
2023-02-06 05:00:00,2023-02-06 05:30:00,Business,Location_B,Location_D,24.04,Meeting,Male,Night,5.235541185294473,City Outskirts,Downtown,No,Solo
2023-02-06 06:00:00,2023-02-06 06:30:00,Business,Location_A,Location_C,3.91,Airport,Male,Morning,6.914413589874884,Downtown,Suburbs,Yes,Solo
2023-02-06 07:00:00,2023-02-06 07:30:00,Business,Location_B,Location_A,4.41,Meal/Entertainment,Female,Evening,4.869870478514432,Downtown,City Outskirts,No,Shared
2023-02-06 08:00:00,2023-02-06 08:30:00,Business,Location_D,Location_C,11.41,Meal/Entertainment,Female,Afternoon,8.787092002724588,Suburbs,Downtown,Yes,Solo
2023-02-06 09:00:00,2023-02-06 09:30:00,Personal,Location_C,Location_B,18.88,Errand/Supplies,Male,Afternoon,4.2903381529818825,Downtown,City Outskirts,No,Solo
2023-02-06 10:00:00,2023-02-06 10:30:00,Business,Location_B,Location_A,2.58,Airport,Female,Afternoon,5.942876899280486,Suburbs,Downtown,No,Solo
2023-02-06 11:00:00,2023-02-06 11:30:00,Business,Location_A,Location_C,16.05,Airport,Female,Afternoon,9.207088305177056,Suburbs,Suburbs,No,Solo
2023-02-06 12:00:00,2023-02-06 12:30:00,Business,Location_D,Location_B,2.25,Meal/Entertainment,Male,Evening,6.274005775916778,Suburbs,Downtown,No,Shared
2023-02-06 13:00:00,2023-02-06 13:30:00,Business,Location_A,Location_A,18.91,Meal/Entertainment,Female,Morning,5.95677747158338,Suburbs,Downtown,Yes,Shared
2023-02-06 14:00:00,2023-02-06 14:30:00,Personal,Location_A,Location_B,8.61,Meal/Entertainment,Female,Night,7.192921837803994,Suburbs,City Outskirts,No,Shared
2023-02-06 15:00:00,2023-02-06 15:30:00,Business,Location_C,Location_A,18.82,Airport,Female,Night,2.535663030431523,Suburbs,Suburbs,Yes,Shared
2023-02-06 16:00:00,2023-02-06 16:30:00,Personal,Location_B,Location_C,18.68,Airport,Female,Evening,9.704029577363396,Downtown,City Outskirts,Yes,Shared
2023-02-06 17:00:00,2023-02-06 17:30:00,Business,Location_A,Location_A,9.98,Meeting,Male,Afternoon,6.099603212962595,City Outskirts,Suburbs,Yes,Solo
2023-02-06 18:00:00,2023-02-06 18:30:00,Business,Location_B,Location_C,1.56,Customer Visit,Female,Evening,4.710439186562182,City Outskirts,City Outskirts,No,Solo
2023-02-06 19:00:00,2023-02-06 19:30:00,Business,Location_C,Location_D,17.66,Meeting,Female,Morning,5.127117578615654,City Outskirts,Downtown,Yes,Shared
2023-02-06 20:00:00,2023-02-06 20:30:00,Business,Location_B,Location_D,5.55,Meeting,Female,Afternoon,7.5209825765945375,City Outskirts,Downtown,No,Shared
2023-02-06 21:00:00,2023-02-06 21:30:00,Business,Location_D,Location_A,5.19,Customer Visit,Female,Afternoon,1.7854360192943886,City Outskirts,City Outskirts,Yes,Solo
2023-02-06 22:00:00,2023-02-06 22:30:00,Business,Location_D,Location_A,1.55,Errand/Supplies,Male,Morning,7.258004007815788,Downtown,Suburbs,Yes,Solo
2023-02-06 23:00:00,2023-02-06 23:30:00,Personal,Location_D,Location_A,3.05,Airport,Male,Evening,3.1768915186313103,Downtown,City Outskirts,Yes,Shared
2023-02-07 00:00:00,2023-02-07 00:30:00,Business,Location_B,Location_C,21.76,Airport,Female,Morning,8.298211416434768,Suburbs,Suburbs,No,Solo
2023-02-07 01:00:00,2023-02-07 01:30:00,Personal,Location_A,Location_B,20.86,Airport,Female,Night,9.245400521755913,Downtown,Downtown,Yes,Shared
2023-02-07 02:00:00,2023-02-07 02:30:00,Personal,Location_C,Location_C,14.72,Airport,Male,Morning,4.878340355148271,Downtown,Suburbs,Yes,Solo
2023-02-07 03:00:00,2023-02-07 03:30:00,Personal,Location_B,Location_A,23.42,Meeting,Male,Night,5.363868862577682,Suburbs,City Outskirts,No,Shared
2023-02-07 04:00:00,2023-02-07 04:30:00,Business,Location_C,Location_A,9.46,Errand/Supplies,Female,Morning,3.33317636478097,City Outskirts,Downtown,No,Solo
2023-02-07 05:00:00,2023-02-07 05:30:00,Personal,Location_D,Location_C,9.71,Airport,Male,Night,3.3561439703513747,Suburbs,Suburbs,Yes,Shared
2023-02-07 06:00:00,2023-02-07 06:30:00,Personal,Location_A,Location_C,19.31,Customer Visit,Male,Afternoon,6.467210915452698,Downtown,Downtown,No,Shared
2023-02-07 07:00:00,2023-02-07 07:30:00,Personal,Location_C,Location_C,23.49,Meeting,Female,Morning,2.624254171513803,Downtown,Downtown,Yes,Solo
2023-02-07 08:00:00,2023-02-07 08:30:00,Personal,Location_C,Location_C,18.19,Customer Visit,Male,Evening,1.9763333026400476,Suburbs,Suburbs,No,Solo
2023-02-07 09:00:00,2023-02-07 09:30:00,Business,Location_D,Location_B,20.89,Meeting,Female,Afternoon,4.395764819134111,Downtown,City Outskirts,No,Solo
2023-02-07 10:00:00,2023-02-07 10:30:00,Business,Location_D,Location_D,12.81,Errand/Supplies,Male,Night,7.468830164489021,Suburbs,Downtown,Yes,Shared
2023-02-07 11:00:00,2023-02-07 11:30:00,Business,Location_A,Location_B,23.52,Customer Visit,Female,Evening,8.303962543902326,Suburbs,Suburbs,Yes,Shared
2023-02-07 12:00:00,2023-02-07 12:30:00,Business,Location_A,Location_D,1.51,Meeting,Female,Evening,7.4095298694990435,Downtown,Suburbs,No,Solo
2023-02-07 13:00:00,2023-02-07 13:30:00,Personal,Location_A,Location_B,16.76,Meal/Entertainment,Female,Morning,7.9239237146495896,City Outskirts,Downtown,No,Shared
2023-02-07 14:00:00,2023-02-07 14:30:00,Business,Location_D,Location_A,11.2,Errand/Supplies,Female,Evening,1.6138638040700028,Downtown,City Outskirts,No,Solo
2023-02-07 15:00:00,2023-02-07 15:30:00,Business,Location_D,Location_B,21.77,Meeting,Male,Morning,4.019536136269183,City Outskirts,Downtown,No,Shared
2023-02-07 16:00:00,2023-02-07 16:30:00,Business,Location_C,Location_C,23.96,Customer Visit,Male,Night,3.903785034109235,Suburbs,Downtown,No,Shared
2023-02-07 17:00:00,2023-02-07 17:30:00,Business,Location_A,Location_C,20.02,Airport,Male,Night,7.750736581840338,City Outskirts,Downtown,No,Solo
2023-02-07 18:00:00,2023-02-07 18:30:00,Business,Location_D,Location_A,14.15,Airport,Female,Evening,8.79891802920761,City Outskirts,City Outskirts,No,Shared
2023-02-07 19:00:00,2023-02-07 19:30:00,Business,Location_A,Location_C,17.46,Meeting,Female,Night,8.335318409173386,Suburbs,Downtown,Yes,Solo
2023-02-07 20:00:00,2023-02-07 20:30:00,Personal,Location_D,Location_C,9.43,Errand/Supplies,Female,Night,1.4231635804192106,City Outskirts,City Outskirts,Yes,Solo
2023-02-07 21:00:00,2023-02-07 21:30:00,Personal,Location_D,Location_B,22.53,Airport,Male,Night,8.44094203982556,Downtown,Downtown,No,Solo
2023-02-07 22:00:00,2023-02-07 22:30:00,Personal,Location_A,Location_A,14.09,Airport,Male,Night,5.16897820568952,Suburbs,Downtown,No,Shared
2023-02-07 23:00:00,2023-02-07 23:30:00,Personal,Location_A,Location_D,17.98,Errand/Supplies,Female,Afternoon,9.443191573627331,Suburbs,Suburbs,Yes,Shared
2023-02-08 00:00:00,2023-02-08 00:30:00,Business,Location_C,Location_A,4.26,Meeting,Female,Morning,9.878550941140515,City Outskirts,Downtown,No,Solo
2023-02-08 01:00:00,2023-02-08 01:30:00,Personal,Location_C,Location_B,3.96,Meal/Entertainment,Female,Evening,4.581425116171078,Downtown,Suburbs,No,Shared
2023-02-08 02:00:00,2023-02-08 02:30:00,Business,Location_B,Location_D,22.69,Errand/Supplies,Male,Morning,3.4215021525285,City Outskirts,Downtown,Yes,Solo
2023-02-08 03:00:00,2023-02-08 03:30:00,Business,Location_C,Location_B,9.09,Customer Visit,Male,Night,6.586044223476296,City Outskirts,Downtown,No,Solo
2023-02-08 04:00:00,2023-02-08 04:30:00,Personal,Location_A,Location_A,8.44,Meal/Entertainment,Female,Afternoon,1.7387579086585556,City Outskirts,Suburbs,Yes,Solo
2023-02-08 05:00:00,2023-02-08 05:30:00,Personal,Location_B,Location_B,24.28,Meal/Entertainment,Female,Night,2.1095921555536585,Downtown,Suburbs,Yes,Shared
2023-02-08 06:00:00,2023-02-08 06:30:00,Business,Location_B,Location_A,17.81,Errand/Supplies,Male,Evening,5.537640330042552,Downtown,Suburbs,Yes,Solo
2023-02-08 07:00:00,2023-02-08 07:30:00,Personal,Location_B,Location_A,14.73,Meal/Entertainment,Female,Night,8.734537219794372,Downtown,City Outskirts,No,Shared
2023-02-08 08:00:00,2023-02-08 08:30:00,Personal,Location_B,Location_D,8.11,Customer Visit,Male,Afternoon,3.0657174723083935,Downtown,City Outskirts,Yes,Solo
2023-02-08 09:00:00,2023-02-08 09:30:00,Business,Location_D,Location_C,12.31,Meal/Entertainment,Female,Evening,2.9211378029333592,City Outskirts,Suburbs,No,Shared
2023-02-08 10:00:00,2023-02-08 10:30:00,Personal,Location_A,Location_C,10.02,Meal/Entertainment,Male,Morning,9.693906909620646,Downtown,Downtown,No,Shared
2023-02-08 11:00:00,2023-02-08 11:30:00,Business,Location_A,Location_C,22.38,Airport,Male,Afternoon,3.9901740966384596,City Outskirts,Downtown,No,Shared
2023-02-08 12:00:00,2023-02-08 12:30:00,Business,Location_D,Location_C,7.29,Meeting,Female,Afternoon,3.0429356312960767,Downtown,Suburbs,No,Solo
2023-02-08 13:00:00,2023-02-08 13:30:00,Personal,Location_B,Location_D,1.41,Errand/Supplies,Male,Afternoon,7.334289993865276,Downtown,Suburbs,Yes,Shared
2023-02-08 14:00:00,2023-02-08 14:30:00,Business,Location_C,Location_C,12.81,Meeting,Male,Evening,9.823259261908955,City Outskirts,Downtown,Yes,Shared
2023-02-08 15:00:00,2023-02-08 15:30:00,Personal,Location_B,Location_B,12.61,Customer Visit,Male,Evening,3.3417121693736,Downtown,City Outskirts,No,Solo
2023-02-08 16:00:00,2023-02-08 16:30:00,Personal,Location_D,Location_C,21.32,Airport,Male,Night,7.106879775718365,City Outskirts,Suburbs,No,Shared
2023-02-08 17:00:00,2023-02-08 17:30:00,Business,Location_C,Location_C,10.64,Meal/Entertainment,Male,Evening,4.783139181222205,Downtown,Suburbs,Yes,Solo
2023-02-08 18:00:00,2023-02-08 18:30:00,Personal,Location_D,Location_D,21.8,Errand/Supplies,Male,Night,7.057789527501539,City Outskirts,City Outskirts,Yes,Shared
2023-02-08 19:00:00,2023-02-08 19:30:00,Business,Location_C,Location_D,23.91,Customer Visit,Female,Night,2.7824363234582155,Downtown,Downtown,No,Solo
2023-02-08 20:00:00,2023-02-08 20:30:00,Personal,Location_D,Location_D,12.37,Meeting,Female,Night,3.4689481508083797,Downtown,Suburbs,Yes,Solo
2023-02-08 21:00:00,2023-02-08 21:30:00,Personal,Location_A,Location_B,18.98,Customer Visit,Male,Afternoon,8.704886649544413,Suburbs,City Outskirts,Yes,Shared
2023-02-08 22:00:00,2023-02-08 22:30:00,Business,Location_B,Location_B,5.85,Errand/Supplies,Male,Evening,4.436424355357887,Suburbs,Downtown,No,Shared
2023-02-08 23:00:00,2023-02-08 23:30:00,Personal,Location_B,Location_B,4.31,Errand/Supplies,Male,Night,7.594236234123896,City Outskirts,Downtown,No,Shared
2023-02-09 00:00:00,2023-02-09 00:30:00,Business,Location_D,Location_C,12.57,Meeting,Female,Night,7.2147042678504745,Downtown,Suburbs,Yes,Shared
2023-02-09 01:00:00,2023-02-09 01:30:00,Business,Location_A,Location_D,12.89,Errand/Supplies,Male,Afternoon,2.7951740000991636,Suburbs,Suburbs,Yes,Shared
2023-02-09 02:00:00,2023-02-09 02:30:00,Business,Location_A,Location_A,14.28,Meal/Entertainment,Female,Night,1.1354846498902411,City Outskirts,Suburbs,No,Solo
2023-02-09 03:00:00,2023-02-09 03:30:00,Business,Location_C,Location_A,11.44,Meal/Entertainment,Male,Morning,8.926083212284622,Downtown,Suburbs,Yes,Solo
2023-02-09 04:00:00,2023-02-09 04:30:00,Business,Location_D,Location_D,15.92,Errand/Supplies,Female,Evening,5.433762866791456,City Outskirts,Suburbs,No,Shared
2023-02-09 05:00:00,2023-02-09 05:30:00,Personal,Location_A,Location_B,21.97,Errand/Supplies,Female,Night,6.416335972656649,Downtown,City Outskirts,No,Solo
2023-02-09 06:00:00,2023-02-09 06:30:00,Business,Location_C,Location_B,2.15,Errand/Supplies,Male,Afternoon,4.208292128700908,Suburbs,Suburbs,No,Shared
2023-02-09 07:00:00,2023-02-09 07:30:00,Personal,Location_B,Location_D,24.55,Airport,Male,Evening,9.941716408021604,Downtown,Downtown,No,Solo
2023-02-09 08:00:00,2023-02-09 08:30:00,Business,Location_A,Location_B,3.77,Meal/Entertainment,Female,Night,7.483515156569323,Suburbs,Suburbs,No,Solo
2023-02-09 09:00:00,2023-02-09 09:30:00,Personal,Location_C,Location_C,19.86,Errand/Supplies,Male,Evening,8.865680014620434,Suburbs,Downtown,Yes,Shared
2023-02-09 10:00:00,2023-02-09 10:30:00,Personal,Location_A,Location_A,13.54,Errand/Supplies,Female,Afternoon,3.0934598616613043,Suburbs,City Outskirts,No,Solo
2023-02-09 11:00:00,2023-02-09 11:30:00,Personal,Location_A,Location_C,4.69,Airport,Male,Afternoon,5.464579642614469,Downtown,Downtown,Yes,Shared
2023-02-09 12:00:00,2023-02-09 12:30:00,Business,Location_B,Location_B,17.03,Meeting,Male,Afternoon,4.118725924092443,Suburbs,City Outskirts,Yes,Shared
2023-02-09 13:00:00,2023-02-09 13:30:00,Business,Location_C,Location_C,11.31,Airport,Female,Evening,8.343068552923109,Suburbs,Suburbs,No,Shared
2023-02-09 14:00:00,2023-02-09 14:30:00,Personal,Location_D,Location_C,12.76,Meeting,Female,Afternoon,9.64933191189805,Downtown,City Outskirts,Yes,Solo
2023-02-09 15:00:00,2023-02-09 15:30:00,Personal,Location_B,Location_D,6.89,Errand/Supplies,Female,Night,7.464717788951192,City Outskirts,Suburbs,No,Shared
2023-02-09 16:00:00,2023-02-09 16:30:00,Personal,Location_A,Location_D,21.74,Meeting,Male,Evening,1.3327795975828312,City Outskirts,Suburbs,No,Solo
2023-02-09 17:00:00,2023-02-09 17:30:00,Business,Location_A,Location_D,20.46,Errand/Supplies,Male,Night,9.216131545509763,City Outskirts,City Outskirts,No,Shared
2023-02-09 18:00:00,2023-02-09 18:30:00,Business,Location_D,Location_A,1.48,Customer Visit,Female,Evening,8.572412373232797,City Outskirts,Downtown,Yes,Solo
2023-02-09 19:00:00,2023-02-09 19:30:00,Personal,Location_B,Location_A,8.12,Meeting,Male,Afternoon,7.955174202987235,Suburbs,Downtown,No,Shared
2023-02-09 20:00:00,2023-02-09 20:30:00,Personal,Location_A,Location_D,13.2,Airport,Male,Morning,8.122497801357632,City Outskirts,Suburbs,No,Shared
2023-02-09 21:00:00,2023-02-09 21:30:00,Personal,Location_D,Location_C,3.4,Airport,Male,Evening,8.173925221225993,City Outskirts,Suburbs,No,Solo
2023-02-09 22:00:00,2023-02-09 22:30:00,Personal,Location_C,Location_C,14.49,Meal/Entertainment,Female,Evening,6.611203042376703,Suburbs,City Outskirts,No,Shared
2023-02-09 23:00:00,2023-02-09 23:30:00,Personal,Location_A,Location_D,13.69,Customer Visit,Female,Afternoon,9.2749260663462,City Outskirts,City Outskirts,No,Solo
2023-02-10 00:00:00,2023-02-10 00:30:00,Business,Location_D,Location_D,7.09,Meeting,Male,Evening,1.5683360097242374,City Outskirts,Suburbs,No,Shared
2023-02-10 01:00:00,2023-02-10 01:30:00,Personal,Location_A,Location_C,21.65,Customer Visit,Female,Afternoon,2.7977323201477207,Suburbs,Downtown,Yes,Shared
2023-02-10 02:00:00,2023-02-10 02:30:00,Personal,Location_C,Location_D,22.4,Airport,Male,Afternoon,1.6202816553123012,Suburbs,City Outskirts,Yes,Solo
2023-02-10 03:00:00,2023-02-10 03:30:00,Personal,Location_D,Location_C,8.24,Airport,Female,Morning,6.84289068706579,Downtown,Suburbs,No,Solo
2023-02-10 04:00:00,2023-02-10 04:30:00,Personal,Location_A,Location_D,6.74,Customer Visit,Female,Evening,1.9594434881546547,City Outskirts,Suburbs,Yes,Solo
2023-02-10 05:00:00,2023-02-10 05:30:00,Personal,Location_C,Location_C,17.11,Customer Visit,Male,Night,7.014415262894077,City Outskirts,Suburbs,No,Shared
2023-02-10 06:00:00,2023-02-10 06:30:00,Personal,Location_A,Location_C,2.84,Meal/Entertainment,Male,Morning,7.306602835586521,City Outskirts,City Outskirts,Yes,Solo
2023-02-10 07:00:00,2023-02-10 07:30:00,Personal,Location_D,Location_A,24.33,Meeting,Female,Evening,2.6476606296030782,City Outskirts,Downtown,Yes,Solo
2023-02-10 08:00:00,2023-02-10 08:30:00,Business,Location_D,Location_D,5.36,Meeting,Female,Evening,4.2636644455525765,City Outskirts,Suburbs,Yes,Shared
2023-02-10 09:00:00,2023-02-10 09:30:00,Personal,Location_B,Location_B,15.6,Airport,Male,Morning,2.4981398145174163,Downtown,City Outskirts,No,Shared
2023-02-10 10:00:00,2023-02-10 10:30:00,Business,Location_D,Location_B,1.44,Airport,Female,Afternoon,2.242062644136303,City Outskirts,Suburbs,No,Solo
2023-02-10 11:00:00,2023-02-10 11:30:00,Personal,Location_C,Location_A,5.58,Meeting,Male,Afternoon,3.413324968482899,City Outskirts,Downtown,No,Solo
2023-02-10 12:00:00,2023-02-10 12:30:00,Personal,Location_B,Location_B,18.92,Meal/Entertainment,Male,Evening,8.681491821988207,Suburbs,City Outskirts,No,Shared
2023-02-10 13:00:00,2023-02-10 13:30:00,Business,Location_B,Location_B,8.6,Meeting,Female,Morning,7.199275206715653,Suburbs,City Outskirts,Yes,Shared
2023-02-10 14:00:00,2023-02-10 14:30:00,Business,Location_A,Location_B,1.47,Meeting,Male,Evening,2.4783865850207216,City Outskirts,City Outskirts,No,Shared
2023-02-10 15:00:00,2023-02-10 15:30:00,Business,Location_D,Location_A,14.62,Meal/Entertainment,Male,Morning,3.2407723509310156,Suburbs,Downtown,No,Solo
2023-02-10 16:00:00,2023-02-10 16:30:00,Business,Location_B,Location_A,11.4,Meeting,Male,Evening,8.468782220111024,Downtown,Downtown,Yes,Shared
